BIOCHEMICAL	SUPER.PATHWAY	SUB.PATHWAY	6017410	6024740	6024740.1	3025473	6023630	3024484	3037243	3036559	6043230	6001530	6024430	3025034	3037377	6046230	6015670	3024444	3024498	3030374	3035669	3036625	3037367	6040100	3025497	6023160	3024315	3025327	3037491	6024070	6003240	6023980	3035697	3037425	3037345	3036645	6014600	6015780	3037437	3035749	6024260	6023510	6023670	6032640	6009130	3024458	6000900	3025353	6036210	6002510	6032380	6028110	6003410	6000820	6024600	6023070	6001020	6028220	3035505	6022030	6023430	3025221	6005880	6012990	6012460	6004300	6002830	3024329	6009190	6001790	6036080	6032030	6003310	6031490	6015760	6023320	6012180	6000440	6021480	6020820	6009080	6018750	6005280
1-(1-enyl-palmitoyl)-GPE (P-16:0)*	Lipid	Lysoplasmalogen	3,485,434	5,219,684	5,219,684	3,122,268	2,817,054	3,647,908	9,892,836	2,695,971	5,538,865	2,110,599	2,712,971	3,680,356	12,873,163	2,856,493	2,259,634	2,032,545	3,290,389	3,013,372	3,237,843	4,702,577	1,192,941	6,507,403	1,322,026	8,036,168	4,056,363	5,253,125	1,296,815	2,569,531	3,107,977	5,204,738	1,441,845	2,012,134	2,952,014	4,172,899	982,478	1,101,040	3,214,964	4,657,251	3,909,837	4,057,186	3,700,457	4,765,839	13,792,107	5,867,453	2,714,969	2,336,232	4,791,274	3,706,182	5,648,513	4,284,213	4,380,289	1,982,859	2,705,402	2,190,524	3,594,081	4,019,185	3,250,124	7,727,142	2,552,358	1,806,552	1,037,366	4,905,298	3,828,778	2,277,788	4,150,311	3,326,194	4,580,757	4,615,788	1,463,975	2,603,532	4,624,330	2,329,754	1,843,660	2,497,698	1,872,987	1,793,136	10,159,454	5,061,250	4,302,749	4,377,380	3,761,466
1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*	Lipid	Plasmalogen	104,163,040	216,325,776	216,325,776	65,334,272	152,681,536	86,422,544	178,194,432	122,865,344	257,289,584	157,931,616	179,779,056	165,358,528	174,850,496	110,137,736	125,321,248	162,521,808	98,380,824	169,171,968	95,347,848	149,474,144	51,969,724	150,192,656	71,486,496	238,971,840	122,128,088	135,068,512	97,393,928	160,333,472	177,293,456	129,550,592	56,722,484	117,045,528	170,889,616	65,704,140	75,668,288	156,430,352	133,346,640	172,555,744	309,850,720	204,525,392	117,404,120	170,372,112	121,008,552	287,233,024	168,802,464	85,318,416	161,526,336	176,440,848	259,043,488	105,814,784	235,854,960	152,916,496	172,189,328	91,893,544	144,535,200	82,013,024	107,844,280	99,240,272	160,977,008	86,723,776	54,698,700	126,441,944	149,237,168	152,362,688	167,974,896	150,407,808	128,512,656	173,389,632	134,268,688	98,596,160	213,594,368	135,582,608	167,025,360	128,342,288	89,038,456	99,312,336	292,709,056	205,376,256	88,637,200	140,813,232	87,287,856
1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*	Lipid	Plasmalogen	44,935,144	112,756,616	112,756,616	36,083,112	85,708,064	25,250,614	43,906,244	47,674,612	128,954,176	54,524,080	69,759,248	132,728,360	86,254,432	27,262,932	126,928,912	53,010,360	34,319,384	91,225,472	71,289,976	35,575,328	26,785,724	63,180,264	22,931,332	90,011,024	59,355,376	43,078,680	78,152,128	56,302,872	89,468,136	85,732,768	33,146,528	88,547,408	50,497,360	28,884,284	27,942,756	44,579,300	64,228,780	96,184,720	103,403,504	88,579,928	55,551,528	111,459,608	81,043,816	110,515,632	101,781,184	44,484,264	92,106,600	81,917,216	120,810,480	42,366,992	85,416,816	72,755,632	75,430,936	92,725,184	27,260,388	51,294,784	48,521,180	54,435,828	64,239,496	27,584,120	35,474,952	73,371,280	122,623,816	71,314,648	100,525,248	39,323,988	57,561,844	121,166,120	47,307,928	42,828,404	69,348,720	66,414,036	51,521,476	105,218,752	30,981,510	48,829,064	94,244,992	34,016,632	55,696,584	84,920,008	37,020,232
1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)	Lipid	Plasmalogen	8,538,151	19,265,478	19,265,478	5,177,440	16,421,070	4,009,013	9,284,462	9,074,600	24,121,712	8,056,407	9,498,982	18,282,270	11,963,902	7,612,858	14,355,191	6,654,975	4,956,151	10,646,402	9,293,095	8,168,316	4,412,892	8,949,942	4,739,023	16,395,968	7,763,294	7,092,531	7,931,886	7,288,823	11,498,726	13,168,690	5,300,264	12,842,861	7,200,835	4,271,961	5,669,962	6,339,550	7,374,770	8,681,422	16,442,756	11,072,331	7,145,639	17,180,912	13,881,997	12,215,464	12,939,989	6,236,763	12,909,780	10,122,095	21,891,924	8,650,553	13,768,390	13,934,248	12,393,052	10,735,307	5,734,505	11,294,698	7,307,593	9,452,455	9,964,921	3,576,121	5,632,484	10,404,656	11,827,926	10,053,059	13,539,111	6,357,653	6,980,346	17,592,588	8,250,734	5,803,777	12,323,751	12,132,777	9,657,495	13,169,332	5,334,396	6,715,074	13,549,575	12,330,327	8,531,266	10,032,753	8,909,493
1-(1-enyl-stearoyl)-GPE (P-18:0)*	Lipid	Lysoplasmalogen	2,302,166	6,297,768	6,297,768	2,808,899	2,923,583	3,323,916	6,866,070	2,500,250	5,686,997	2,605,099	2,967,526	4,406,864	8,888,127	2,536,688	3,179,570	2,333,433	3,032,036	3,408,931	2,745,432	3,740,698	1,001,080	7,218,156	1,129,798	10,227,348	3,736,443	3,645,081	1,710,704	3,054,937	3,707,685	5,908,004	1,271,775	1,819,156	3,714,741	3,665,782	1,292,446	1,820,723	3,012,120	5,686,379	3,998,230	4,369,447	3,893,259	5,468,218	7,483,432	8,253,644	3,605,958	1,929,582	4,451,498	4,479,713	7,646,603	2,550,230	6,088,767	3,051,410	3,512,164	2,873,127	2,756,731	3,391,865	3,091,513	6,545,849	3,406,029	1,676,381	1,164,704	4,286,609	5,282,145	2,771,762	4,724,941	3,050,396	3,946,900	6,112,717	2,002,111	3,814,139	5,692,323	2,808,326	2,136,414	3,401,496	1,706,239	2,647,040	11,424,025	5,581,057	3,881,668	4,738,660	4,284,869
1,2,3-benzenetriol sulfate (2)	Xenobiotics	Chemical	40,944	34,426	34,426	641,293	154,046	592,349	243,060	461,251	68,582	400,662	375,433	30,439	364,180	562,275	199,100	363,119	696,638	160,973	73,434	192,284	101,221	21,635	542,073	147,949	114,402		2,050,708	82,106	130,450	87,065	446,756	85,297	464,129	99,383	106,118	174,600	322,798	6,902,958		25,930		108,958	443,398	135,427	375,063	89,668	132,581	268,782	5,991,115	306,453			97,627	1,167,060	79,489	218,733	228,404	566,737			653,824	4,972,291	47,860		119,653	30,399	1,644,422	51,314	1,202,313	510,618	86,760	1,410,001	51,603	21,313,280	24,595		64,272	2,448,352	323,266	33,852	225,348
1,2-dilinoleoyl-GPC (18:2/18:2)	Lipid	Phosphatidylcholine (PC)	232,526,432	436,251,104	436,251,104	297,025,664	353,928,640	167,777,456	309,097,440	199,227,872	327,037,792	242,707,968	421,642,976	391,802,048	379,374,432	166,323,040	642,915,776	347,709,312	313,813,312	418,336,544	349,771,008	208,160,304	252,308,336	333,009,408	193,589,056	434,755,840	368,384,096	295,693,792	437,497,120	277,778,400	174,666,336	360,939,456	322,141,984	392,668,224	331,741,472	316,476,384	194,938,576	207,520,864	427,054,016	437,653,248	399,743,520	404,904,448	297,710,432	443,076,000	586,165,120	349,100,544	472,272,704	240,578,272	351,474,528	303,538,912	325,257,024	329,901,792	221,144,640	290,327,904	447,578,432	419,484,096	185,670,720	217,048,912	248,343,056	529,296,640	281,159,456	274,230,080	267,394,816	447,993,120	454,513,664	287,527,648	461,011,648	284,858,944	393,756,448	449,200,160	227,061,408	246,301,600	459,383,424	261,283,488	123,123,344	599,879,168	206,703,344	418,809,184	302,791,392	83,351,536	427,599,680	419,639,296	261,129,824
1,2-dilinoleoyl-GPE (18:2/18:2)*	Lipid	Phosphatidylethanolamine (PE)	1,395,972	4,650,966	4,650,966	1,691,379	3,867,138	1,210,829	2,206,885	4,051,584	2,106,919	1,460,710	4,355,488	5,405,728	3,827,438	981,694	9,562,704	4,038,981	5,368,743	11,683,346	2,723,345	1,859,468	2,563,634	4,649,585	3,578,752	5,712,412	3,917,695	3,426,201	8,456,234	2,309,296	1,084,937	2,649,696	1,808,471	6,312,326	1,322,764	3,389,684	2,480,301	1,537,486	2,839,455	5,550,525	1,648,762	3,801,610	821,346	5,072,976	6,306,139	2,596,271	4,936,053	1,693,005	3,966,660	1,142,261	1,371,097	3,741,764	1,237,994	1,509,396	2,340,758	3,740,241	1,915,876	1,623,291	674,058	2,240,142	1,421,221	1,823,687	5,158,134	4,139,093	3,948,858	1,558,899	7,561,189	2,637,683	4,094,330	3,167,742	1,115,104	2,620,470	3,184,882	1,988,414	679,236	7,340,966	2,868,747	6,839,324	2,877,431	309,027	4,190,534	2,737,796	2,175,124
1,2-dipalmitoyl-GPC (16:0/16:0)	Lipid	Phosphatidylcholine (PC)	148,371,680	134,769,904	134,769,904	152,209,632	122,798,048	146,813,856	159,936,720	134,486,528	127,769,480	129,875,504	116,318,576	137,774,000	191,627,712	94,737,728	114,785,368	152,175,920	160,207,280	150,679,152	171,350,880	184,874,592	203,369,024	164,627,856	126,133,696	92,665,312	170,456,960	160,804,000	139,706,480	128,625,064	140,645,520	104,010,064	144,286,784	142,198,064	132,202,320	159,405,728	82,217,280	110,754,160	169,158,512	151,763,568	162,798,160	152,901,184	116,732,088	121,556,968	136,011,536	129,696,544	156,554,896	103,668,552	146,132,272	168,995,424	122,462,848	131,382,672	140,342,752	124,063,256	117,213,912	115,189,752	188,048,336	196,117,600	137,080,144	150,268,592	135,076,704	132,189,816	104,713,280	128,455,392	114,685,616	117,312,256	123,319,272	152,796,720	210,289,984	118,475,408	110,969,208	126,861,136	128,140,616	83,280,248	138,475,936	103,892,320	137,974,688	130,671,832	170,537,200	140,633,104	116,496,944	140,836,288	112,050,568
1,2-dipalmitoyl-GPE (16:0/16:0)*	Lipid	Phosphatidylethanolamine (PE)	995,427	1,582,963	1,582,963	919,294	1,748,691	1,469,572	3,988,920	1,450,638	1,148,790	1,139,329	1,039,379	545,340	3,460,484	1,315,087	1,780,572	914,899	1,800,904	873,242	1,368,929	1,464,226	1,956,117	1,174,318	1,257,156	2,653,515	3,482,597	1,200,321	754,100	977,953	905,864	1,318,373	956,303	861,792	1,065,617	833,928	510,061	884,028	1,103,810	1,094,711	1,903,594	895,298	1,736,935	1,483,967	1,669,263	1,465,273	2,093,339	1,321,874	2,074,766	1,906,913	1,001,574	2,464,953	803,990	996,190	1,278,699	2,441,888	1,342,095	2,673,931	771,626	4,040,059	1,760,046	1,212,297	894,046	1,384,912	879,239	941,577	1,240,770	1,038,757	3,017,963	2,091,998	896,144	1,616,248	860,621	1,177,555	1,422,984	1,049,689	678,633	886,279	1,557,509	1,759,261	1,459,969	871,581	1,376,751
1,5-anhydroglucitol (1,5-AG)	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	33,347,660	41,816,188	41,816,188	142,377,696	101,285,440	47,343,240	166,660,752	68,414,544	72,915,408	131,136,704	81,712,912	66,084,472	58,896,456	34,618,888	73,639,256	70,543,456	93,348,416	96,309,488	153,260,176	94,498,760	85,242,120	29,911,058	73,986,688	27,774,188	74,406,448	50,961,144	113,696,440	46,791,000	64,906,996	92,862,864	77,864,712	82,913,736	63,886,824	43,762,472	47,884,324	45,401,224	88,224,752	58,769,716	85,189,120	48,056,480	41,528,356	59,504,468	26,802,632	100,046,632	83,596,448	95,448,488	135,970,224	66,421,744	37,479,812	69,182,984	44,144,624	42,955,448	79,113,032	75,493,744	68,102,992	68,061,048	88,040,440	124,219,024	87,041,480	125,339,024	28,889,720	98,245,600	66,885,256	107,635,520	56,726,644	113,755,696	154,723,568	108,682,312	90,065,736	76,749,576	56,319,412	45,365,628	50,542,952	67,832,296	56,057,184	148,420,784	88,583,872	107,022,232	82,987,752	52,011,092	57,525,656
1,7-dimethylurate	Xenobiotics	Xanthine Metabolism	38,230	70,974	70,974		570,733		112,837	128,600	281,272	58,860	44,273			170,821	772,756	25,819		95,703			204,062	334,867	67,517	56,332	78,682			54,204	140,144	302,968		54,106		71,966	29,274	1,100,203		609,337		381,921	272,038		766,412		576,681	68,897	85,464			367,919	637,913		451,876	496,643	255,917	170,417		272,994	569,391	137,159	91,043	560,448		222,993		109,383	640,980	47,039	59,623	416,891		291,075	202,980			172,225	61,018	277,188	102,935		
10-heptadecenoate (17:1n7)	Lipid	Long Chain Monounsaturated Fatty Acid	1,419,080	8,141,731	8,141,731	3,978,928	3,737,466	10,022,126	4,899,233	3,709,452	2,245,448	5,625,336	2,089,295	1,621,300	3,383,446	9,539,268	3,469,313	3,221,738	7,622,983	2,541,926	5,283,893	6,718,879	6,469,902	4,267,780	1,838,278	6,762,295	3,554,565	8,761,755	1,806,003	6,145,169	5,901,994	8,653,822	2,529,688	1,420,027	3,048,631	6,137,331	11,466,908	7,493,181	1,849,947	2,235,859	13,692,394	3,266,762	8,035,103	2,939,755	3,046,269	9,239,299	14,234,903	11,061,773	4,696,094	8,106,865	2,586,564	3,079,692	2,388,264	5,196,146	8,036,987	3,980,676	9,279,374	32,587,956	14,615,852	11,460,413	7,556,712	2,080,339	1,197,233	9,786,483	3,591,612	8,367,364	4,150,781	2,647,779	2,324,896	9,699,704	3,571,532	10,441,081	7,000,481	12,332,621	11,680,933	6,357,845	2,175,952	4,731,878	3,346,736	11,555,601	2,224,079	2,565,612	4,902,222
10-nonadecenoate (19:1n9)	Lipid	Long Chain Monounsaturated Fatty Acid	466,352	3,453,854	3,453,854	1,060,845	1,330,555	2,771,888	1,396,526	1,272,542	892,279	2,320,069	1,277,457	441,496	644,479	3,497,587	1,393,939	1,194,896	1,904,277	846,454	1,644,830	1,758,817	1,862,965	1,418,174	637,655	2,231,430	687,617	2,838,782	427,909	2,491,563	2,186,069	2,999,504	1,016,302	510,019	1,333,316	2,418,735	4,540,738	2,753,564	609,210	839,058	4,243,345	1,127,438	2,761,648	1,299,719	1,135,148	3,004,184	4,497,231	2,662,355	1,832,204	3,398,858	793,000	1,307,031	1,305,234	2,274,900	3,399,747	1,514,717	3,191,550	7,578,519	4,434,602	2,772,281	2,470,099	733,724	446,390	3,853,756	1,197,666	3,661,876	1,735,410	928,074	967,341	3,182,974	1,542,750	3,774,797	2,216,198	4,940,678	4,386,422	2,357,955	883,173	1,756,256	1,429,986	4,616,091	921,722	890,404	2,169,756
10-undecenoate (11:1n1)	Lipid	Medium Chain Fatty Acid	569,868	1,847,112	1,847,112	677,078	1,140,075	1,787,966	765,605	1,191,090	608,600	2,439,960	861,343	511,917	417,881	866,101	388,046	990,494	685,197	1,607,006	759,399	1,361,466	817,184	460,932	293,010	775,109	784,967	1,077,830	206,904	1,531,141	1,113,215	1,389,168	1,072,642	402,419	1,192,913	2,643,323	1,372,154	1,485,461	936,446	822,041	836,016	751,891	596,407	602,001	268,278	3,128,109	908,785	1,774,128	2,353,953	626,931	731,446	789,308	803,908	1,854,966	744,913	461,461	676,999	1,378,751	4,483,668	247,398	573,524	543,859	274,483	890,754	561,189	1,091,518	1,142,733	1,611,819	401,420	669,854	1,356,094	1,813,120	1,341,380	2,358,469	1,422,547	661,374	541,043	834,163	594,866	6,542,070	361,709	1,397,523	817,689
12,13-DiHOME	Lipid	Fatty Acid, Dihydroxy		100,322	100,322	823,646		127,560	458,960	356,010	195,399		240,896	190,544	704,063	88,924	706,551	1,661,040	1,674,679	4,696,612	2,621,964	369,992	330,414	840,326	909,536	487,308	237,110	185,383	268,507		185,867		422,901	455,302	204,389	321,107		244,093	897,393	665,031	152,276	336,690		402,354	248,134	175,091	1,113,085		127,708	244,660		311,578					99,743	231,171	217,373	211,333	75,246	134,333		52,120			365,845	351,597	161,848	138,452	148,468	153,079	261,599	742,445	79,079	173,614	176,396	90,801	89,073	513,388	214,178	46,930	
12-HETE	Lipid	Eicosanoid	103,354	138,099	138,099	580,711	54,803	328,448	279,923	129,664	129,400	162,040	112,391	58,147	329,866	44,404			115,468			170,876		128,160		1,019,105		204,537		104,662		604,041		48,030					70,244		194,531	161,499	161,979	169,847	197,427	177,321	89,373		155,929	218,102	203,522	91,136	87,042	77,757	59,016	295,371		236,807		529,005	203,212	120,791			85,277		23,979		96,823			277,309	122,274		167,505		38,796		223,663	151,032	87,891	86,552	166,078
13-HODE + 9-HODE	Lipid	Fatty Acid, Monohydroxy	587,433	941,398	941,398	2,837,974	820,034	1,115,263	1,169,135	1,031,239	1,142,683	1,027,677	536,153	1,210,869	2,233,092	613,738	1,220,917	2,240,263	3,191,056	3,821,701	2,725,849	1,392,576	1,370,137	1,605,740	1,230,959	3,319,540	1,533,384	1,396,694	773,963	681,389	1,232,663	1,246,322	1,159,855	1,506,433	675,130	29,998,904	720,247	1,699,223	969,780	4,235,677	1,675,291	783,624	1,072,446	1,533,488	675,653	1,890,233	1,924,710	843,090	1,603,176	960,796	619,352	1,583,282	719,611	1,146,283	1,176,174	613,996	1,159,196	1,544,963	2,663,329	2,516,632	1,132,532	780,990	153,544	1,908,254	986,275	725,900	1,998,961	783,039	773,430	2,101,464	910,532	988,490	1,528,799	1,824,598	1,446,077	1,420,442	665,242	983,647	837,590	1,283,808	867,655	1,005,809	642,654
14-HDoHE/17-HDoHE	Lipid	Docosanoid		63,658	63,658	167,074	70,379	142,355	191,243		65,300	28,653	70,692		300,858	31,310		50,978	70,860		261,994	53,062		47,878	47,215	344,542	57,603	90,950		72,580		357,312	46,334						34,888	772,282	100,090	28,255	47,505	77,882	71,547	31,315			109,444	39,762	54,929	78,975	75,703	23,891	45,084		33,419	168,920		164,568	66,819	35,107		67,176		27,640						273,689	122,869		33,422	12,798			83,894	77,996			181,893
16a-hydroxy DHEA 3-sulfate	Lipid	Androgenic Steroids	6,089,989	5,050,682	5,050,682	3,485,164	5,234,461	5,756,013	7,202,312	4,386,043	1,711,598	12,551,593	6,285,554	7,815,624	8,523,460	5,368,773	6,616,426	5,371,572	2,489,802	6,936,942	10,966,923	5,496,276	3,463,410	5,507,722	2,250,058	6,958,589	2,776,646	4,469,157	5,692,858	4,050,958	1,622,572	3,297,507	4,021,408	3,084,070	7,914,660	1,150,518	5,852,397	1,460,075	2,260,164	5,612,456	2,792,716	3,204,615	2,797,505	6,973,452	6,511,819	7,118,202	2,849,728	2,761,098	7,562,202	5,178,000	4,734,905	2,454,707	6,587,606	3,587,955	3,104,126	907,145	3,771,207	885,532	2,429,352	1,327,167	4,012,148	3,108,046	2,369,732	1,156,553	5,982,527	2,038,740	3,354,364	2,270,135	3,508,610	2,130,352	777,250	2,403,110	1,808,394	2,892,536	4,575,230	3,556,110	2,559,904	1,717,679	2,395,136	4,833,640	4,058,345	2,778,231	4,506,355
16-hydroxypalmitate	Lipid	Fatty Acid, Monohydroxy	349,596	617,058	617,058	857,720	586,996	1,092,790	436,166	515,166	342,840	630,456	417,478	308,498	924,411	746,050	811,724	752,624	968,602	513,477	1,148,420	755,406	733,092	512,772	377,752	846,207	586,084	742,456	373,653	410,919	563,120	887,350	493,704	397,306	349,982	991,892	822,799	984,544	428,600	442,466	1,231,156	587,086	624,819	516,380	447,191	995,942	1,161,646	877,740	1,105,208	611,727	445,052	643,853	363,666	805,795	788,871	596,633	541,487	2,823,173	902,047	854,481	639,413	392,355	296,976	678,691	375,127	589,431	644,564	459,273	382,242	1,239,569	539,204	914,812	665,015	1,096,665	905,679	779,820	174,286	670,651	294,960	1,169,019	415,557	249,759	641,878
17alpha-hydroxypregnanolone glucuronide	Lipid	Pregnenolone Steroids	532,120	1,091,306	1,091,306	964,878	1,246,276	248,632	1,741,675	1,562,345	1,134,685	834,514	1,497,528	793,509	1,627,225	906,704	1,003,930	1,070,002	507,372	810,696	2,747,372	819,253	1,782,796	172,799	625,974	312,281	157,117	149,179	633,325	429,386	171,515	887,980	111,259	580,768	573,449	421,751	636,410		219,169	262,525	886,831	835,993	509,773	465,837	898,570	793,037	873,067	2,114,078	3,625,277	388,235	524,058	459,442	620,180	482,229	865,727	952,799	1,110,711	1,667,141	3,025,121	1,011,375	3,068,999	898,786	384,036	1,842,376	644,245	357,052	419,801	242,509	673,013	431,911	219,203	286,846	231,461	463,709	477,480	467,796	95,428	205,147	1,140,160	214,166	928,139	483,384	1,074,943
1-arachidonoyl-GPC* (20:4)*	Lipid	Lysophospholipid	63,291,100	78,144,352	78,144,352	100,581,896	56,652,916	92,654,848	109,606,600	54,725,768	92,919,104	52,941,348	45,346,112	48,364,184	105,161,232	109,432,688	86,266,488	80,669,032	66,313,168	40,090,184	38,597,448	83,138,312	41,934,816	290,675,520	60,873,488	147,826,416	102,038,880	80,484,448	35,457,728	75,147,640	60,284,332	55,460,768	54,604,496	53,937,144	171,604,608	50,261,224	42,636,268	69,590,024	87,325,504	41,882,892	102,039,328	91,285,936	157,177,152	69,259,128	48,028,608	119,134,040	98,433,504	93,219,048	105,416,104	158,298,912	209,215,680	52,095,544	112,264,936	113,301,704	85,463,768	121,351,664	69,027,384	67,243,768	90,331,536	226,261,376	106,278,120	92,795,264	26,067,364	80,418,072	121,214,600	83,931,920	123,209,088	83,028,304	56,876,296	157,517,856	100,907,440	61,449,316	143,170,896	95,512,160	50,766,368	66,244,992	62,357,464	108,950,224	136,142,064	94,620,648	119,836,384	85,520,440	98,920,880
1-arachidonoyl-GPE (20:4n6)*	Lipid	Lysophospholipid	11,298,131	13,019,039	13,019,039	7,142,338	13,663,931	6,628,236	15,032,019	9,837,871	20,746,496	10,232,051	10,686,999	7,131,220	15,913,720	15,878,464	15,638,865	11,782,160	9,853,730	7,553,643	8,156,713	11,559,469	8,258,440	17,278,546	8,981,262	20,091,572	15,905,420	16,387,026	6,586,230	9,576,839	7,992,964	9,185,316	8,769,607	9,228,520	15,117,985	5,952,233	7,626,526	11,497,861	10,191,320	11,373,930	17,726,250	14,495,231	17,643,370	11,111,987	12,095,568	13,842,022	17,506,468	12,778,719	16,852,040	20,414,422	22,152,548	12,728,665	12,376,685	11,623,929	13,011,607	18,034,004	12,226,407	11,383,738	12,530,733	37,405,680	17,752,788	11,403,834	6,610,928	19,185,376	12,917,879	15,008,677	16,196,028	11,386,490	9,891,787	15,586,037	15,885,178	11,910,207	15,073,507	12,468,845	10,391,099	14,916,627	9,944,185	10,553,866	21,439,748	11,749,159	21,463,980	9,283,112	9,799,854
1-arachidonoyl-GPI* (20:4)*	Lipid	Lysophospholipid	240,236	1,280,121	1,280,121	233,132	525,062	202,177	870,000	356,413	1,049,810	375,286	307,824	386,752	889,855	615,024	706,313	735,743	275,310	508,065	440,039	434,357	300,915	548,786	477,999	936,723	342,104	724,446	651,170	331,896	877,890	561,400	383,131	629,095	1,243,710	376,110	211,976	346,327	499,110	437,887	904,154	2,219,367	998,644	337,535	591,491	333,347	902,260	841,751	955,395	1,174,771	1,404,237	299,344	1,311,774	776,277	929,486	1,084,142	844,768	898,112	862,796	3,728,966	810,836	579,741	145,019	1,087,447	1,424,085	874,957	1,505,557	390,251	800,480	561,711	381,181	375,172	1,340,448	611,819	509,032	1,150,234	214,152	1,051,522	997,845	374,619	1,579,769	1,060,749	505,658
1-arachidonylglycerol (20:4)	Lipid	Monoacylglycerol		271,816	271,816	245,616	52,409	63,636	238,590	99,717	157,343	78,743		62,310	423,096	145,853	133,276	124,807	50,126	51,444	101,644	183,220	94,375	222,707	97,435	245,560	87,923	230,001	109,847	80,615	123,356		98,570	145,280	307,252	238,693	138,617	140,683	96,846	112,881	202,788	233,529	194,759	124,135	125,536	62,237	453,877	328,933	238,736	281,877	231,352		205,328	240,519		252,726	232,978	219,863	169,041	414,653	255,516	110,441		122,764	183,643	127,520	285,936	103,254	149,062	243,930	117,767	139,343	181,081	180,223	104,129	143,647	57,612	278,710	85,971	117,083	209,600	86,111	60,482
1-carboxyethylisoleucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	88,185	66,454	66,454	120,444	125,134	42,382	50,081	108,681	58,000		148,515	50,708	125,115	82,676	72,878	73,533	49,464	67,983	103,735	39,707	70,679	87,319	85,815	158,543	172,267	32,124	53,008	39,818		59,917	187,923	95,386	60,186	37,076	28,344	30,594	103,875	208,387	54,234	60,494	78,425	93,036	47,589	104,476	25,905	65,747	138,553	45,437	64,148	89,375	72,701	46,995	93,619	75,799	53,338	44,723	95,083	120,287	36,330	74,653	59,099	90,938	41,391	47,426	35,087	66,238	75,965	17,936	79,416	38,435	44,275	44,158	31,232	51,348	27,389		122,064	87,840	85,474	45,430	90,509
1-carboxyethylleucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	56,339	59,198	59,198	184,838	124,475	158,887	72,125	114,041	57,425		129,015	75,300	97,328	62,055	76,840	63,207	95,018	47,343	87,273	39,859	50,094	74,572	49,875	124,455	217,450	56,606	53,645	61,112	37,214	29,540		95,403	88,439	37,936	38,844	37,969	81,499	212,299	57,284	70,675	101,653	77,093	53,722	158,737	43,955	62,669	108,098	39,753	49,468	61,222	57,819	60,100	120,984	111,054	73,323	87,988	87,673	88,757	57,097	68,974	47,321	60,772	48,018	44,221	27,834	72,892	47,479	17,780	67,137	32,682	36,831	30,774	29,128	51,694	36,605		96,845	50,560	50,256	55,813	82,961
1-carboxyethylphenylalanine	Amino Acid	Phenylalanine Metabolism	402,686	296,158	296,158	826,910	648,888	264,842	388,665	505,119	368,558	96,835	540,203	454,856	900,612	253,179	308,311	412,296	322,346	388,411	546,656	270,624	493,043	414,493	337,869	628,362	737,569	158,999	314,678	184,872	165,626	225,345	648,800	706,960	445,083	216,018	225,488	163,544	493,418	969,139	233,017	493,921	410,251	419,300	295,380	366,845	223,929	418,505	707,083	307,240	202,644	536,908	301,531	178,190	406,948	629,311	565,208	335,181	481,960	546,233	236,688	372,639	484,099	400,751	201,889	232,027	246,363	243,365	323,068	170,609	270,070	225,940	181,969	331,023	185,359	286,987	156,243	186,838	637,286	262,013	371,311	370,574	465,858
1-carboxyethyltyrosine	Amino Acid	Tyrosine Metabolism	52,248	32,688	32,688	114,374	58,865		33,793	44,115	61,209		82,086	46,105	119,170	27,769	23,322	32,192	30,544	40,877	77,659	23,359	61,480	71,249	49,949	75,212	57,212	21,738	19,262	15,109		16,991	82,766	81,742	54,917	22,059			40,334	122,555	31,757	53,488	62,574	45,785	44,908	59,416		44,123	67,900	28,231	37,679	44,885	38,871	40,924	57,844	118,616	40,379	45,437	74,791	70,375	19,448	44,248	28,312	87,667	20,362	39,399	46,895	20,362	42,586	24,178	46,796		26,452	36,678		19,728			60,741	24,939	55,948	71,315	65,808
1-carboxyethylvaline	Amino Acid	Leucine, Isoleucine and Valine Metabolism	155,469	90,930	90,930	254,990	188,548	97,806	101,548	193,198	88,773		188,622	76,884	198,077	90,819	98,002		95,394	109,687	144,140	72,698	117,465	151,120	125,062	221,016	314,488	65,096	86,907	113,254			156,308	137,826	101,234	50,233			163,086	295,461	133,418	89,812	205,587	140,295	123,389	227,193	66,994	151,577	88,600	83,001	121,519	80,634	96,869	90,736	130,760	133,007	92,962	91,319	121,145	263,210	89,758	177,347	98,972	127,166	60,432	126,281	65,033	138,159	109,477		80,663	92,001	83,893		63,671	84,210	68,056		215,808	136,662	145,504	110,820	139,794
